time,symbol,event,magic,ticket,side,volume,price,sl,tp,profit,reason,extra_json
2026-05-04T08:00:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4578.04,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:01:02Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4579.35,0.0,0.0,-1.31,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:02:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4578.46,4579.66,4577.86,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:02:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4578.33,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:03:41Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4577.98,0.0,0.0,0.35,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:04:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4575.5,4576.7,4574.9,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:04:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4575.51,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:04:58Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4574.9,0.0,0.0,0.61,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:05:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4575.21,4576.41,4574.61,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:05:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4575.18,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:06:30Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4575.16,0.0,0.0,0.02,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:08:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4577.48,4578.68,4576.88,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:08:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4577.47,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:09:01Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4576.87,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:11:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4577.91,4579.11,4577.31,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:11:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4578.04,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:12:00Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4578.02,0.0,0.0,0.02,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:16:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4575.33,4576.53,4574.73,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:16:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4575.35,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:17:01Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4576.53,0.0,0.0,-1.18,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:18:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4575.19,4576.39,4574.59,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:18:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4575.19,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:19:33Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4574.9,0.0,0.0,0.29,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:23:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4576.77,4577.97,4576.17,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:23:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4576.76,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:23:59Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4577.97,0.0,0.0,-1.21,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:27:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4576.33,4577.53,4575.73,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:27:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4576.37,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:28:10Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4576.15,0.0,0.0,0.22,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:29:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4575.02,4576.22,4574.42,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:29:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4575.0,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:30:04Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4574.69,0.0,0.0,0.31,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:36:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4576.04,4577.24,4575.44,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:36:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4576.02,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:37:13Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4577.24,0.0,0.0,-1.22,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:38:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4576.02,4577.22,4575.42,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:38:57Z,XAUUSD,SKIP,20260501,,SELL,0.02,4576.02,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:39:07Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4577.22,0.0,0.0,-1.2,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:40:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4580.85,4579.65,4581.45,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:40:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4581.06,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T08:41:11Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4579.65,0.0,0.0,-1.41,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:50:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4579.24,4578.04,4579.84,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:51:03Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4579.25,0.0,0.0,0.02,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:55:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4578.92,4577.72,4579.52,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:56:05Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4579.07,0.0,0.0,0.15,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:56:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4579.3,4578.1,4579.9,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:57:03Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4579.42,0.0,0.0,0.19,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T08:58:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4576.38,4577.58,4575.78,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T08:59:40Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4576.21,0.0,0.0,0.2,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:01:57Z,XAUUSD,OPEN,20260501,,SELL,0.01,4577.42,4578.62,4576.82,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:02:01Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4578.62,0.0,0.0,-1.19,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:02:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4579.48,4578.28,4580.08,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:03:06Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4580.09,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:04:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4580.92,4579.72,4581.52,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:04:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4580.91,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:06:42Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4579.72,0.0,0.0,-1.19,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:06:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4580.89,4579.69,4581.49,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:06:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4580.83,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:07:01Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4581.01,0.0,0.0,0.18,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:07:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4580.92,4579.72,4581.52,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:07:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4580.79,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:08:04Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4581.05,0.0,0.0,0.26,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:10:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4580.54,4579.34,4581.14,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:10:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4580.54,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:11:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4580.74,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:13:38Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4580.72,0.0,0.0,0.18,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:13:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4581.79,4580.59,4582.39,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:13:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4581.78,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:14:07Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4582.38,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:14:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4584.27,4583.07,4584.87,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:14:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4584.25,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:15:01Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4584.27,0.0,0.0,0.02,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:16:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4582.67,4581.47,4583.27,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:16:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4582.67,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:17:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4582.82,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:18:20Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4583.27,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:18:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4582.91,4581.71,4583.51,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:18:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4582.91,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:20:35Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4583.14,0.0,0.0,0.23,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:20:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4583.24,4582.04,4583.84,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:20:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4583.24,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:21:41Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4582.04,0.0,0.0,-1.2,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:29:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4581.5,4580.3,4582.1,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:31:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4581.52,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:33:42Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4582.15,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:33:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4582.1,4580.9,4582.7,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:34:14Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4582.38,0.0,0.0,0.29,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:34:57Z,XAUUSD,OPEN,20260501,,BUY,0.01,4582.61,4581.41,4583.21,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:34:57Z,XAUUSD,SKIP,20260501,,BUY,0.02,4582.61,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:35:05Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4583.21,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:35:59Z,XAUUSD,OPEN,20260501,,BUY,0.01,4584.14,4582.94,4584.74,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:35:59Z,XAUUSD,SKIP,20260501,,BUY,0.02,4584.14,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:38:59Z,XAUUSD,OPEN,20260501,,BUY,0.01,4584.07,4582.87,4584.67,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:38:59Z,XAUUSD,SKIP,20260501,,BUY,0.02,4584.07,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:40:35Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4584.09,0.0,0.0,0.02,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:42:59Z,XAUUSD,OPEN,20260501,,BUY,0.01,4583.38,4582.18,4583.98,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:42:59Z,XAUUSD,SKIP,20260501,,BUY,0.02,4583.38,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:43:56Z,XAUUSD,CLOSE,20260501,,SELL,0.01,4582.18,0.0,0.0,-1.2,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:46:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4580.66,4581.86,4580.06,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:46:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4580.65,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:47:45Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4581.86,0.0,0.0,-1.21,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:50:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4581.19,4582.39,4580.59,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:51:33Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4580.56,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:51:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4578.95,4580.15,4578.35,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:51:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4578.93,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:52:33Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4578.33,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:52:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4578.35,4579.55,4577.75,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:52:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4578.32,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:53:08Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4579.55,0.0,0.0,-1.23,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:54:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4579.21,4580.41,4578.61,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:54:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4579.2,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:55:23Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4579.18,0.0,0.0,0.02,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:55:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4579.13,4580.33,4578.53,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:55:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4579.12,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:56:32Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4578.52,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:56:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4577.64,4578.84,4577.04,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:56:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4577.64,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:57:45Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4577.04,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:57:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4574.78,4575.98,4574.18,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:57:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4574.72,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
2026-05-04T09:58:07Z,XAUUSD,CLOSE,20260501,,BUY,0.01,4574.12,0.0,0.0,0.6,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-04T09:58:59Z,XAUUSD,OPEN,20260501,,SELL,0.01,4574.5,4575.7,4573.9,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-04T09:58:59Z,XAUUSD,SKIP,20260501,,SELL,0.02,4574.5,0.0,0.0,0.0,not_enough_margin_min_lot,"{""source"": ""aggressive_v3"", ""raw_event"": ""SKIP""}"
